id,brand,item_name,category,description,serving_amount,serving_unit,serving_label,calories,fat_g,carbs_g,protein_g,fiber_g,sugar_g,sodium_mg,cholesterol_mg,potassium_mg,source_type,source_date,source_detail,source_url,region,is_manual_override
949618,Sonic,Lemon Add-in Large,Toppings & Ingredients,"Lemon Add-in Large, Drink Add Ins & Toppings",,,Large,5,0,2,0,0,1,0,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949551,Sonic,Lemon Add-in Medium,Toppings & Ingredients,"Lemon Add-in Medium, Drink Add Ins & Toppings",,,Medium,5,0,1,0,0,1,0,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949619,Sonic,Lemon Add-in Rt 44,Toppings & Ingredients,"Lemon Add-in Rt 44, Drink Add Ins & Toppings",,,,10,0,3,0,0,1,0,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949617,Sonic,Lemon Add-in Small,Toppings & Ingredients,"Lemon Add-in Small, Drink Add Ins & Toppings",,,Small,0,0,1,0,0,0,0,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949550,Sonic,Lemon Add-in Wacky Pack,Toppings & Ingredients,"Lemon Add-in Wacky Pack, Drink Add Ins & Toppings",,,,0,0,1,0,0,0,0,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949569,Sonic,Light Mayo,Toppings & Ingredients,"Light Mayo, Condiments & Dipping Sauces",,,,40,3,3,0,2,0,105,5,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949622,Sonic,Lime Add-in Large,Toppings & Ingredients,"Lime Add-in Large, Drink Add Ins & Toppings",,,Large,5,0,2,0,0,0,0,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949621,Sonic,Lime Add-in Medium,Toppings & Ingredients,"Lime Add-in Medium, Drink Add Ins & Toppings",,,Medium,5,0,1,0,0,0,0,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949623,Sonic,Lime Add-in Rt 44,Toppings & Ingredients,"Lime Add-in Rt 44, Drink Add Ins & Toppings",,,,5,0,2,0,0,0,0,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949620,Sonic,Lime Add-in Small,Toppings & Ingredients,"Lime Add-in Small, Drink Add Ins & Toppings",,,Small,0,0,1,0,0,0,0,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949552,Sonic,Lime Add-in Wacky Pack,Toppings & Ingredients,"Lime Add-in Wacky Pack, Drink Add Ins & Toppings",,,,0,0,1,0,0,0,0,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949627,Sonic,Mango Sugar-free Add-in Large,Toppings & Ingredients,"Mango Sugar-free Add-in Large, Drink Add Ins & Toppings",,,Large,5,0,2,0,0,0,20,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949626,Sonic,Mango Sugar-free Add-in Medium,Toppings & Ingredients,"Mango Sugar-free Add-in Medium, Drink Add Ins & Toppings",,,Medium,0,0,1,0,0,0,15,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949628,Sonic,Mango Sugar-free Add-in Rt 44,Toppings & Ingredients,"Mango Sugar-free Add-in Rt 44, Drink Add Ins & Toppings",,,,10,0,2,0,0,0,30,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949625,Sonic,Mango Sugar-free Add-in Small,Toppings & Ingredients,"Mango Sugar-free Add-in Small, Drink Add Ins & Toppings",,,Small,0,0,1,0,0,0,5,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949624,Sonic,Mango Sugar-free Add-in Wacky Pack,Toppings & Ingredients,"Mango Sugar-free Add-in Wacky Pack, Drink Add Ins & Toppings",,,,0,0,1,0,0,0,5,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949571,Sonic,Marinara,Toppings & Ingredients,"Marinara, Condiments & Dipping Sauces",,,,15,0,4,0,0,2,140,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949566,Sonic,Minute Maid Cranberry** Add-in Large,Toppings & Ingredients,"Minute Maid Cranberry** Add-in Large, Drink Add Ins & Toppings",,,Large,100,0,26,0,0,24,0,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949565,Sonic,Minute Maid Cranberry** Add-in Medium,Toppings & Ingredients,"Minute Maid Cranberry** Add-in Medium, Drink Add Ins & Toppings",,,Medium,70,0,17,0,0,16,0,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949567,Sonic,Minute Maid Cranberry** Add-in Rt 44,Toppings & Ingredients,"Minute Maid Cranberry** Add-in Rt 44, Drink Add Ins & Toppings",,,,130,0,34,0,0,32,0,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949564,Sonic,Minute Maid Cranberry** Add-in Small,Toppings & Ingredients,"Minute Maid Cranberry** Add-in Small, Drink Add Ins & Toppings",,,Small,35,0,9,0,0,8,0,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949563,Sonic,Minute Maid Cranberry** Add-in Wacky Pack,Toppings & Ingredients,"Minute Maid Cranberry** Add-in Wacky Pack, Drink Add Ins & Toppings",,,,35,0,9,0,0,8,0,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949568,Sonic,Mustard,Toppings & Ingredients,"Mustard, Condiments & Dipping Sauces",,,,5,0,0,0,0,0,85,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949579,Sonic,Nerds Candy Add-in Large,Toppings & Ingredients,"Nerds Candy Add-in Large, Drink Add Ins & Toppings",,,Large,230,0,57,0,57,0,10,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949578,Sonic,Nerds Candy Add-in Medium,Toppings & Ingredients,"Nerds Candy Add-in Medium, Drink Add Ins & Toppings",,,Medium,210,0,52,0,52,0,10,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949580,Sonic,Nerds Candy Add-in Rt 44,Toppings & Ingredients,"Nerds Candy Add-in Rt 44, Drink Add Ins & Toppings",,,,290,0,71,0,71,0,10,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949577,Sonic,Nerds Candy Add-in Small,Toppings & Ingredients,"Nerds Candy Add-in Small, Drink Add Ins & Toppings",,,Small,160,0,39,0,39,0,5,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949576,Sonic,Nerds Candy Add-in Wacky Pack,Toppings & Ingredients,"Nerds Candy Add-in Wacky Pack, Drink Add Ins & Toppings",,,,110,0,26,0,26,0,0,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949632,Sonic,Peach Sugar-free Add-in Large,Toppings & Ingredients,"Peach Sugar-free Add-in Large, Drink Add Ins & Toppings",,,Large,5,0,1,0,0,0,20,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949631,Sonic,Peach Sugar-free Add-in Medium,Toppings & Ingredients,"Peach Sugar-free Add-in Medium, Drink Add Ins & Toppings",,,Medium,0,0,1,0,0,0,10,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949633,Sonic,Peach Sugar-free Add-in Rt 44,Toppings & Ingredients,"Peach Sugar-free Add-in Rt 44, Drink Add Ins & Toppings",,,,5,0,1,0,0,0,25,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949630,Sonic,Peach Sugar-free Add-in Small,Toppings & Ingredients,"Peach Sugar-free Add-in Small, Drink Add Ins & Toppings",,,Small,0,0,0,0,0,0,5,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949629,Sonic,Peach Sugar-free Add-in Wacky Pack,Toppings & Ingredients,"Peach Sugar-free Add-in Wacky Pack, Drink Add Ins & Toppings",,,,0,0,0,0,0,0,5,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
941411,Sonic,Peanuts Add On,Toppings & Ingredients,"Peanuts Add On, Frozen Zone Add Ons",,,,40,3.5,2,2,1,0,0,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
23030,Sonic,Philly Cheesesteak Sandwich,Sandwiches,"Philly Cheesesteak Sandwich, Sandwiches",,,,750,39,53,46,1,5,1710,125,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
941391,Sonic,"Pickle O'S, Large",Appetizers & Sides,"Pickle O'S, Large, Snacks & Sides",,,Large,500,49,61,8,4,5,2100,20,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
941390,Sonic,"Pickle O'S, Medium",Appetizers & Sides,"Pickle O'S, Medium, Snacks & Sides",,,Medium,310,39,39,5,2,4,1490,20,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
941389,Sonic,"Pickle O'S, Small",Appetizers & Sides,"Pickle O'S, Small, Snacks & Sides",,,Small,190,21,23,3,1,2,850,10,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
921828,Sonic,Pork Tenderloin Sandwich,Sandwiches,"Pork Tenderloin Sandwich, Sandwiches",,,,710,35,73,20,3,10,1110,45,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949531,Sonic,Powerade Add-in Large,Toppings & Ingredients,"Powerade Add-in Large, Drink Add Ins & Toppings",,,Large,70,0,20,0,0,20,60,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949634,Sonic,Powerade Add-in Medium,Toppings & Ingredients,"Powerade Add-in Medium, Drink Add Ins & Toppings",,,Medium,45,0,13,0,0,13,40,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949532,Sonic,Powerade Add-in Rt 44,Toppings & Ingredients,"Powerade Add-in Rt 44, Drink Add Ins & Toppings",,,,90,0,25,0,0,25,80,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949530,Sonic,Powerade Add-in Small,Toppings & Ingredients,"Powerade Add-in Small, Drink Add Ins & Toppings",,,Small,25,0,6,0,0,6,20,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949529,Sonic,Powerade Add-in Wacky Pack,Toppings & Ingredients,"Powerade Add-in Wacky Pack, Drink Add Ins & Toppings",,,,25,0,6,0,0,6,20,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
921826,Sonic,Quarter Pound Double Cheeseburger,Burgers,"Quarter Pound Double Cheeseburger, Burgers",,,,560,35,34,26,1,6,1290,60,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949641,Sonic,Ranch,Toppings & Ingredients,"Ranch, Condiments & Dipping Sauces",,,,110,11,1,0,0,1,230,10,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
3051,Sonic,Ranch Dressing,Toppings & Ingredients,"Ranch Dressing, Make It Yours",,,,130,14,2,1,0,1,250,5,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949638,Sonic,Raspberry Sugar-free Add-in Large,Toppings & Ingredients,"Raspberry Sugar-free Add-in Large, Drink Add Ins & Toppings",,,Large,5,0,1,0,0,0,20,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949637,Sonic,Raspberry Sugar-free Add-in Medium,Toppings & Ingredients,"Raspberry Sugar-free Add-in Medium, Drink Add Ins & Toppings",,,Medium,5,0,1,0,0,0,15,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949639,Sonic,Raspberry Sugar-free Add-in Rt 44,Toppings & Ingredients,"Raspberry Sugar-free Add-in Rt 44, Drink Add Ins & Toppings",,,,5,0,1,0,0,0,25,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949636,Sonic,Raspberry Sugar-free Add-in Small,Toppings & Ingredients,"Raspberry Sugar-free Add-in Small, Drink Add Ins & Toppings",,,Small,0,0,0,0,0,0,5,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949635,Sonic,Raspberry Sugar-free Add-in Wacky Pack,Toppings & Ingredients,"Raspberry Sugar-free Add-in Wacky Pack, Drink Add Ins & Toppings",,,,0,0,0,0,0,0,5,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
23091,Sonic,"Real Ice Cream Sundae, Caramel",Desserts,"Real Ice Cream Sundae, Caramel, Real Ice Cream Sundaes",,,,490,22,61,7,0,43,350,65,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
23108,Sonic,"Real Ice Cream Sundae, Chocolate",Desserts,"Real Ice Cream Sundae, Chocolate, Real Ice Cream Sundaes",,,,430,22,51,7,1,36,280,65,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
23098,Sonic,"Real Ice Cream Sundae, Hot Fudge",Desserts,"Real Ice Cream Sundae, Hot Fudge, Real Ice Cream Sundaes",,,,520,26,65,7,1,46,270,65,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
23105,Sonic,"Real Ice Cream Sundae, Strawberry",Desserts,"Real Ice Cream Sundae, Strawberry, Real Ice Cream Sundaes",,,,440,21,55,7,1,40,220,65,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949573,Sonic,Salsa De Sonic,Toppings & Ingredients,"Salsa De Sonic, Condiments & Dipping Sauces",,,,0,0,0,0,0,0,140,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
954054,Sonic,"Sauced Jumbo Popcorn Chicken Large, Asian Sweet Chili",Entrees,"Sauced Jumbo Popcorn Chicken Large, Asian Sweet Chili, Chicken",,,,1020,44,118,39,7,55,4820,90,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
949586,Sonic,"Sauced Jumbo Popcorn Chicken Large, Buffalo",Entrees,"Sauced Jumbo Popcorn Chicken Large, Buffalo, Chicken",,,Large,940,62,59,37,8,3,4940,105,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949588,Sonic,"Sauced Jumbo Popcorn Chicken Large, Honey BBQ",Entrees,"Sauced Jumbo Popcorn Chicken Large, Honey BBQ, Chicken",,,Large,980,43,111,37,7,54,4230,90,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
954053,Sonic,"Sauced Jumbo Popcorn Chicken Medium, Asian Sweet Chili",Entrees,"Sauced Jumbo Popcorn Chicken Medium, Asian Sweet Chili, Chicken",,,,670,28,78,25,5,37,3170,60,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
949585,Sonic,"Sauced Jumbo Popcorn Chicken Medium, Buffalo",Entrees,"Sauced Jumbo Popcorn Chicken Medium, Buffalo, Chicken",,,Medium,620,41,38,24,5,2,3260,70,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949587,Sonic,"Sauced Jumbo Popcorn Chicken Medium, Honey BBQ",Entrees,"Sauced Jumbo Popcorn Chicken Medium, Honey BBQ, Chicken",,,Medium,640,28,73,24,5,36,2780,55,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
63768,Sonic,Seafood & Crab Sandwich,Sandwiches,"Seafood & Crab Sandwich, Sandwiches",,,,500,21,65,14,3,14,1170,40,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
954067,Sonic,Seafood & Crab Sandwich,Sandwiches,"Seafood & Crab Sandwich, Limited Time Only",,,,510,21,65,14,3,14,1390,40,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
949582,Sonic,Signature Cheese Sauce,Toppings & Ingredients,"Signature Cheese Sauce, Condiments & Dipping Sauces",,,,110,9,5,2,0,2,580,5,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
949583,Sonic,Signature Sauce,Toppings & Ingredients,"Signature Sauce, Condiments & Dipping Sauces",,,,100,6,10,0,0,8,280,5,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
23103,Sonic,Slaw,Toppings & Ingredients,"Slaw, Make It Yours",,,,140,7,17,1,2,14,220,5,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
941392,Sonic,Soft Pretzel Twist,Appetizers & Sides,"Soft Pretzel Twist, Snacks & Sides",,,,250,7,39,7,2,6,440,0,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
23031,Sonic,Sonic Bacon Cheeseburger w/ Mayo,Burgers,"Sonic Bacon Cheeseburger w/ Mayo, Burgers",,,,860,54,54,37,2,11,1410,85,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
33053,Sonic,"Sonic Blast w/ Butterfinger Pieces, Large",Desserts,"Sonic Blast w/ Butterfinger Pieces, Large, Sonic Blast",,,Large,1440,72,172,26,3,110,820,200,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
33052,Sonic,"Sonic Blast w/ Butterfinger Pieces, Medium",Desserts,"Sonic Blast w/ Butterfinger Pieces, Medium, Sonic Blast",,,Medium,980,48,118,18,2,75,550,125,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
33050,Sonic,"Sonic Blast w/ Butterfinger Pieces, Mini",Desserts,"Sonic Blast w/ Butterfinger Pieces, Mini, Sonic Blast",,,Mini,470,23,57,9,1,36,260,60,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
33051,Sonic,"Sonic Blast w/ Butterfinger Pieces, Small",Desserts,"Sonic Blast w/ Butterfinger Pieces, Small, Sonic Blast",,,Small,740,37,90,14,2,57,420,95,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
941396,Sonic,"Sonic Blast w/ Chocolate Chip Cookie Dough, Large",Desserts,"Sonic Blast w/ Chocolate Chip Cookie Dough, Large, Sonic Blast",,,Large,1370,68,172,20,1,108,690,210,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
941395,Sonic,"Sonic Blast w/ Chocolate Chip Cookie Dough, Medium",Desserts,"Sonic Blast w/ Chocolate Chip Cookie Dough, Medium, Sonic Blast",,,Medium,920,45,118,13,1,73,450,135,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
941393,Sonic,"Sonic Blast w/ Chocolate Chip Cookie Dough, Mini",Desserts,"Sonic Blast w/ Chocolate Chip Cookie Dough, Mini, Sonic Blast",,,Mini,450,22,59,6,0,37,220,65,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
941394,Sonic,"Sonic Blast w/ Chocolate Chip Cookie Dough, Small",Desserts,"Sonic Blast w/ Chocolate Chip Cookie Dough, Small, Sonic Blast",,,Small,690,34,89,10,1,55,340,100,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
954058,Sonic,"Sonic Blast w/ M&M’s Minis Chocolate Candies, Large",Desserts,"Sonic Blast w/ M&M’s Minis Chocolate Candies, Large, Sonic Blast",,,Large,1540,80,183,22,3,138,680,210,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
954057,Sonic,"Sonic Blast w/ M&M’s Minis Chocolate Candies, Medium",Desserts,"Sonic Blast w/ M&M’s Minis Chocolate Candies, Medium, Sonic Blast",,,Medium,1060,54,127,15,2,98,430,135,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
954055,Sonic,"Sonic Blast w/ M&M’s Minis Chocolate Candies, Mini",Desserts,"Sonic Blast w/ M&M’s Minis Chocolate Candies, Mini, Sonic Blast",,,Mini,530,27,65,7,1,51,210,65,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
954056,Sonic,"Sonic Blast w/ M&M’s Minis Chocolate Candies, Small",Desserts,"Sonic Blast w/ M&M’s Minis Chocolate Candies, Small, Sonic Blast",,,Small,800,41,97,11,2,75,330,100,,annual_dataset,2022,Annual chain menu dataset; matched_2021=0; new_item_2022=1,,US,0
33040,Sonic,"Sonic Blast w/ Oreo Cookie Pieces, Medium",Desserts,"Sonic Blast w/ Oreo Cookie Pieces, Medium, Sonic Blast",,,Medium,860,44,103,13,2,66,620,125,,annual_dataset,2022,Annual chain menu dataset; matched_2021=1; new_item_2022=0,,US,0
